cell_id,target_track,hotspot_score,bucket_count,observed_positive_buckets,top_features,cause_summary,feature_1,feature_1_display_name,feature_1_mean_shap,feature_1_mean_abs_shap,feature_2,feature_2_display_name,feature_2_mean_shap,feature_2_mean_abs_shap,feature_3,feature_3_display_name,feature_3_mean_shap,feature_3_mean_abs_shap
2352_18027,all_crash,0.8300106561904761,84,44,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.14634494785708854,0.14634494785708854,is_night,nighttime conditions,0.06651511221590611,0.09556351336042816,rolling_recent_crash_count,recent crash recurrence,0.03646388232332091,0.037733624707681296
2365_18038,all_crash,0.8290431376470588,68,29,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.17709657563587602,0.17709657563587602,is_night,nighttime conditions,0.07030516375505268,0.09753679465900696,prior_cell_crash_count,prior crash history,0.03649979261682958,0.03649979261682958
2357_18033,all_crash,0.8290110933333334,78,43,"is_night, historic_cell_crash_total, rolling_recent_crash_count","High predicted risk is mainly driven by nighttime conditions, long-run cell crash volume, and recent crash recurrence.",is_night,nighttime conditions,0.10936106173137516,0.13868687010008668,historic_cell_crash_total,long-run cell crash volume,0.09105247549819834,0.09105247549819834,rolling_recent_crash_count,recent crash recurrence,0.0478776827065624,0.0495448672924694
2346_18032,all_crash,0.8284871671153845,52,20,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.17257172106089455,0.17257172106089455,is_night,nighttime conditions,0.08839804357896329,0.1150224620790962,prior_cell_crash_count,prior crash history,0.03403695050137119,0.03403695050137119
2345_18030,all_crash,0.8281278547945206,73,35,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.12960896132877872,0.12960896132877872,is_night,nighttime conditions,0.03902834913520845,0.07004419613916861,rolling_recent_crash_count,recent crash recurrence,0.039662636265315236,0.04259916710999262
2402_18009,all_crash,0.8273899871794871,78,41,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.13907989604476592,0.13907989604476592,is_night,nighttime conditions,0.056045440171742324,0.08529638464783727,rolling_recent_crash_count,recent crash recurrence,0.04257845680391498,0.045499228100638306
2413_18043,all_crash,0.8269528926984128,63,27,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.14842915762765035,0.14842915762765035,is_night,nighttime conditions,0.0833013199057875,0.11204663720440099,rolling_recent_crash_count,recent crash recurrence,0.04242268975261858,0.04485595293136933
2367_18070,all_crash,0.8262160326829268,82,39,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18484884551806072,0.18484884551806072,is_night,nighttime conditions,0.05635036638400832,0.08420395112976371,rolling_recent_crash_count,recent crash recurrence,0.0327909722355186,0.036963286317758234
2378_18079,all_crash,0.8259263417808219,73,26,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.18621035111153728,0.18621035111153728,is_night,nighttime conditions,0.07853465560888945,0.10503198519699843,prior_cell_crash_count,prior crash history,0.037970603899003634,0.037970603899003634
2338_18027,all_crash,0.8253902066129032,62,24,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18595893581384693,0.18595893581384693,is_night,nighttime conditions,0.05243436845857728,0.08160375292040416,rolling_recent_crash_count,recent crash recurrence,0.03690145672311606,0.04041274605734916
2392_18035,all_crash,0.8243217108695653,69,37,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1701514073209962,0.1701514073209962,is_night,nighttime conditions,0.04909572220002159,0.07812283455982413,rolling_recent_crash_count,recent crash recurrence,0.03586553847269916,0.0374536480878701
2399_18042,all_crash,0.8235021654237288,59,16,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1660609206896992,0.1660609206896992,is_night,nighttime conditions,0.04995707403301546,0.07898512301870328,prior_cell_crash_count,prior crash history,0.03548341603056803,0.03548341603056803
2367_18088,all_crash,0.8228606822641509,53,25,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.13755562076624117,0.13755562076624117,is_night,nighttime conditions,0.09830374969196339,0.1260363258174733,rolling_recent_crash_count,recent crash recurrence,0.03823941087212234,0.04075619770232088
2391_18037,all_crash,0.8227284763953489,86,47,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.09451087088842298,0.09451087088842298,is_night,nighttime conditions,0.07792115615794794,0.10899385987632303,rolling_recent_crash_count,recent crash recurrence,0.0447218904114319,0.04602559920617542
2423_18048,all_crash,0.8220407564788732,71,35,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16249572405177523,0.16249572405177523,is_night,nighttime conditions,0.051274729328535704,0.08072320760634705,rolling_recent_crash_count,recent crash recurrence,0.037279069163803386,0.040174732734231056
2373_18044,all_crash,0.8213822603278688,61,34,"is_night, historic_cell_crash_total, rolling_recent_crash_count","High predicted risk is mainly driven by nighttime conditions, long-run cell crash volume, and recent crash recurrence.",is_night,nighttime conditions,0.15139176105610616,0.17828546083715338,historic_cell_crash_total,long-run cell crash volume,0.08836793216707532,0.08836793216707532,rolling_recent_crash_count,recent crash recurrence,0.043935109115319344,0.04504047597231993
2379_18082,all_crash,0.8210821061290323,62,23,"historic_cell_crash_total, rolling_recent_crash_count, is_night","High predicted risk is mainly driven by long-run cell crash volume, recent crash recurrence, and nighttime conditions.",historic_cell_crash_total,long-run cell crash volume,0.12354120186221232,0.12354120186221232,rolling_recent_crash_count,recent crash recurrence,0.03130510374302577,0.03548115691007849,is_night,nighttime conditions,0.016318481067367444,0.04886915727520585
2317_17979,all_crash,0.8206025854945055,91,50,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16584111023283815,0.16584111023283815,is_night,nighttime conditions,0.04099689546845631,0.06889616524413425,rolling_recent_crash_count,recent crash recurrence,0.0521752406884881,0.055417210348321345
2402_18041,all_crash,0.8205438340540541,74,34,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.13815592175089964,0.13815592175089964,is_night,nighttime conditions,0.0439394114476998,0.07276539410281867,rolling_recent_crash_count,recent crash recurrence,0.04203930543103292,0.04495552529233196
2360_18035,all_crash,0.8198574138709677,62,34,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1605169928529301,0.1605169928529301,is_night,nighttime conditions,0.11391040217510026,0.13819914581562748,rolling_recent_crash_count,recent crash recurrence,0.04077076409317505,0.04169433258083939
2406_18041,all_crash,0.8196033148888888,90,53,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.12635123249605779,0.12635123249605779,is_night,nighttime conditions,0.056285422392008726,0.08523058217465077,rolling_recent_crash_count,recent crash recurrence,0.04592126053883773,0.046710746037249465
2352_18028,all_crash,0.8194945645833333,72,40,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.2041496248883985,0.2041496248883985,is_night,nighttime conditions,0.05379532841226761,0.0790076873309327,rolling_recent_crash_count,recent crash recurrence,0.046180531658577634,0.04723906318744726
2332_17980,all_crash,0.8184192462295081,61,20,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1424588303331114,0.1424588303331114,is_night,nighttime conditions,0.07893955981956087,0.10770712164830926,prior_cell_crash_count,prior crash history,0.03479366105513512,0.03479366105513512
2340_18008,all_crash,0.81762605975,80,33,"historic_cell_crash_total, prior_cell_crash_count, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, prior crash history, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16606394763901344,0.16606394763901344,prior_cell_crash_count,prior crash history,0.04016283811856028,0.04016283811856028,rolling_recent_crash_count,recent crash recurrence,0.035017619357306407,0.03774350304499232
2392_18036,all_crash,0.817230535967742,62,25,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1609835383267696,0.1609835383267696,is_night,nighttime conditions,0.05342264533244477,0.0836407046535791,prior_cell_crash_count,prior crash history,0.03320258766294803,0.03320258766294803
2389_18081,all_crash,0.8171947725352113,71,34,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1715543816445564,0.1715543816445564,is_night,nighttime conditions,0.05387893335921998,0.08280707867371527,rolling_recent_crash_count,recent crash recurrence,0.0425350565098222,0.04514393661472207
2380_18103,all_crash,0.8171341349295774,71,28,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.14027623775405715,0.14027623775405715,is_night,nighttime conditions,0.05679205280725843,0.08677579889211545,rolling_recent_crash_count,recent crash recurrence,0.03386754952526424,0.03680663709383802
2378_18037,all_crash,0.8165962646031747,63,24,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.1553331056294652,0.1553331056294652,is_night,nighttime conditions,0.07620293024499296,0.10478333240238116,prior_cell_crash_count,prior crash history,0.026405537281128124,0.026405537281128124
2346_18040,all_crash,0.8157290948529412,68,31,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.17860059536825462,0.17860059536825462,is_night,nighttime conditions,0.08643407374070004,0.11238064037829466,rolling_recent_crash_count,recent crash recurrence,0.03736363266710618,0.038662720232219915
2368_18101,all_crash,0.815672392375,80,28,"historic_cell_crash_total, is_night, prior_cell_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and prior crash history.",historic_cell_crash_total,long-run cell crash volume,0.15357590483044473,0.15357590483044473,is_night,nighttime conditions,0.05666664234843612,0.08607060234972919,prior_cell_crash_count,prior crash history,0.03376211597098004,0.03376211597098004
2351_18050,all_crash,0.8140554674193549,62,24,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.16032413724913971,0.16032413724913971,is_night,nighttime conditions,0.06212904764337511,0.08979429754547069,rolling_recent_crash_count,recent crash recurrence,0.030047552196258973,0.03716897041106638
2371_18049,all_crash,0.8140011395081967,61,32,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18058905542202508,0.18058905542202508,is_night,nighttime conditions,0.08627441345462591,0.11144157375610263,rolling_recent_crash_count,recent crash recurrence,0.03855117259077124,0.04007134903758303
2354_18082,all_crash,0.8138795060416667,48,20,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18628086385069031,0.18628086385069031,is_night,nighttime conditions,0.09509868786904924,0.11988395141768889,rolling_recent_crash_count,recent crash recurrence,0.041703431094526254,0.04315015616125498
2353_18030,all_crash,0.8136688445121951,82,42,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.17834304452515207,0.17834304452515207,is_night,nighttime conditions,0.10516430835966116,0.1298016851326032,rolling_recent_crash_count,recent crash recurrence,0.0440402221583352,0.04562937754361528
2390_18038,all_crash,0.8128934755714285,70,26,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.14138670817479002,0.14138670817479002,is_night,nighttime conditions,0.08838101591972373,0.11705820432744142,rolling_recent_crash_count,recent crash recurrence,0.037164041336587426,0.04100103267690473
2398_18042,all_crash,0.8127116491463415,82,40,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.18711439131106056,0.18711439131106056,is_night,nighttime conditions,0.08860479709219621,0.11331533027211094,rolling_recent_crash_count,recent crash recurrence,0.039414026678572675,0.042018371203430396
2384_18083,all_crash,0.8126842267857144,84,34,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1800133301153072,0.1800133301153072,is_night,nighttime conditions,0.02856885773598035,0.06027080385955742,rolling_recent_crash_count,recent crash recurrence,0.036082398918344215,0.04024408413361744
2370_18072,all_crash,0.8122698341269842,63,25,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.1817362322542637,0.1817362322542637,is_night,nighttime conditions,0.03602988492263667,0.06484224200842792,rolling_recent_crash_count,recent crash recurrence,0.03323378747554623,0.037031941943703676
2399_18107,all_crash,0.8100592935,60,26,"historic_cell_crash_total, prior_cell_crash_count, is_night","High predicted risk is mainly driven by long-run cell crash volume, prior crash history, and nighttime conditions.",historic_cell_crash_total,long-run cell crash volume,0.19016812951323164,0.19016812951323164,prior_cell_crash_count,prior crash history,0.04075590371112495,0.04075590371112495,is_night,nighttime conditions,0.02520062196663582,0.05354075622337789
2359_18071,all_crash,0.8097766395454545,66,26,"historic_cell_crash_total, is_night, rolling_recent_crash_count","High predicted risk is mainly driven by long-run cell crash volume, nighttime conditions, and recent crash recurrence.",historic_cell_crash_total,long-run cell crash volume,0.13842349875723978,0.13842349875723978,is_night,nighttime conditions,0.0483482459804919,0.07782240275165762,rolling_recent_crash_count,recent crash recurrence,0.03414019922489284,0.037245699396521156
